couchdb.peer0.org1.example.com;0.47;39.44;0.5;0.0298;0.022
couchdb.peer0.org2.example.com;0.56;41.45;0.53;0.0298;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;202.24;122.7;1.56;0.00266;0.0
distracted_gates;147.47;85.26;1.08;0.00266;0.0
peer0.org1.example.com;1.49;47.03;0.6;0.07859999999999999;0.033
peer0.org2.example.com;1.62;12.4;0.16;0.0778;0.033
orderer0.example.com;0.08;8.262;0.1;0.020800000000000003;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.47;39.44;0.5;0.0298;0.022
couchdb.peer0.org2.example.com;0.56;41.45;0.53;0.0298;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;202.24;122.7;1.56;0.00266;0.0
distracted_gates;147.47;85.26;1.08;0.00266;0.0
peer0.org1.example.com;1.5;47.03;0.6;0.07859999999999999;0.033
peer0.org2.example.com;1.41;12.4;0.16;0.0778;0.033
orderer0.example.com;0.06;8.262;0.1;0.020800000000000003;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
